Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-07-24 00:00:00+05:30,4.900000095367432,5.139999866485596,4.849999904632568,5.099999904632568,52998,0.0,0.0,2023-07-24,5.835336399358618,6.926928192477437,21.76668873368915,51.84816542901561,6.4856312017481335,6.334000015258789,5.317127144953766,-1.0915917931188188,-1.0908841504268323,6.334000015258789,0.8592800197008288,7.193280034959618,5.474719995557961,8.052560054660447,4.615439975857132,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
2,2023-07-17 00:00:00+05:30,5.25,5.300000190734863,4.949999809265137,5.079999923706055,31315,0.0,0.0,2023-07-17,5.969033943854264,7.073082455505027,21.33115495728846,50.685984426043746,6.631487127760298,6.508000016212463,5.425690765114364,-1.1040485116507632,-1.0907072397538355,6.508000016212463,0.9443772719005965,7.45237728811306,5.563622744311867,8.396754560013656,4.61924547241127,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
3,2023-07-10 00:00:00+05:30,5.400000095367432,5.400000095367432,5.199999809265137,5.210000038146973,28178,0.0,0.0,2023-07-10,6.130676492972119,7.232529058048945,22.0728355753796,49.52273681352627,6.794801570292324,6.70550000667572,5.598536185818519,-1.1018525650768254,-1.0873719217796034,6.70550000667572,1.0383766070787364,7.743876613754456,5.667123399596984,8.782253220833192,4.628746792518248,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
4,2023-06-26 00:00:00+05:30,5.690000057220459,5.769999980926514,5.25,5.75,43505,0.0,0.0,2023-06-26,6.298072212031237,7.394331379641102,25.491565477273966,48.50081074283526,6.961622784202361,6.920000004768371,5.792804259654292,-1.0962591676098645,-1.0837517609552978,6.920000004768371,1.1502585214597192,8.070258526228091,5.769741483308652,9.22051704768781,4.619482961848933,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
5,2023-06-19 00:00:00+05:30,5.699999809265137,5.900000095367432,5.380000114440918,5.5,34185,0.0,0.0,2023-06-19,6.397721705127825,7.52587789001239,20.176626194787445,47.447672210830994,7.089162024644715,7.132500004768372,5.814206389481438,-1.1281561848845651,-1.080624909291656,7.132500004768372,1.3049132581999023,8.437413262968274,5.827586746568469,9.742326521168177,4.522673488368567,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
6,2023-06-12 00:00:00+05:30,5.900000095367432,5.900000095367432,5.539999961853027,5.659999847412109,17458,0.0,0.0,2023-06-12,6.560943833332884,7.687948121213381,21.06982705006679,46.43469550571979,7.256442237765211,7.35200002193451,5.971309584222157,-1.1270042878804976,-1.0687420903934286,7.35200002193451,1.3827569775049067,8.734756999439416,5.969243044429603,10.117513976944323,4.586486066924696,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
7,2023-06-05 00:00:00+05:30,5.96999979019165,5.96999979019165,5.570000171661377,5.829999923706055,21148,0.0,0.0,2023-06-05,6.724751830773025,7.850183983117483,22.032105685650038,45.49526190002077,7.4244888051708005,7.5785000085830685,6.126964452627179,-1.125432152344458,-1.0541765410216613,7.5785000085830685,1.4598783716833366,9.038378380266405,6.118621636899732,10.498256751949741,4.658743265216396,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
8,2023-05-22 00:00:00+05:30,5.800000190734863,6.099999904632568,5.800000190734863,5.940000057220459,28875,0.0,0.0,2023-05-22,6.887433995694292,8.011798707870398,22.65374571857157,44.51149702642978,7.592329740061826,7.793000006675721,6.275446717087742,-1.1243647121761056,-1.036362638190962,7.793000006675721,1.503949474870222,9.296949481545942,6.289050531805499,10.800898956416164,4.785101056935277,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
9,2023-05-15 00:00:00+05:30,6.300000190734863,6.449999809265137,6.099999904632568,6.099999904632568,14498,0.0,0.0,2023-05-15,7.059694711780444,8.177542599922393,23.55125648039028,43.666034500022974,7.766259180360918,8.015500020980834,6.443170047021382,-1.1178478881419496,-1.0143621196946762,8.015500020980834,1.5440223144834484,9.559522335464283,6.471477706497386,11.10354464994773,4.927455392013938,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
10,2023-05-08 00:00:00+05:30,6.800000190734863,6.96999979019165,6.420000076293945,6.420000076293945,39765,0.0,0.0,2023-05-08,7.234184676716421,8.34374601554558,25.421722995383377,43.05627032460034,7.941654893595481,8.233500027656556,6.614755118215788,-1.1095613388291596,-0.9884906775828576,8.233500027656556,1.5669624122186563,9.800462439875211,6.6665376154379,11.367424852093869,5.099575203219243,VIVIMEDLAB.BO,2023-08-21 12:31:43.407032
